date,campaign_id,campaign_name,channel,region,device,age_group,impressions,clicks,leads,conversions,spend,revenue
2025-01-25,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,South,Tablet,55+,2967,27,2,1,165.05,214.69
2025-06-21,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,Central,Desktop,45-54,3200,32,3,2,117.13,447.46
2025-02-21,CMP-1014,VIP Customer Offers,Email Marketing,Central,Tablet,25-34,6143,857,154,97,94.33,8251.79
2025-03-25,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,West,Tablet,35-44,6179,55,4,3,239.23,815.94
2025-03-10,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,East,Tablet,18-24,3900,55,4,3,239.12,849.72
2025-01-22,CMP-1009,Influencer Collab Push,Instagram Ads,West,Tablet,45-54,8431,285,12,8,-205.21,441.12
2025-05-17,CMP-1014,VIP Customer Offers,Email Marketing,East,Desktop,18-24,17307,2276,384,247,136.59,21960.77
2025-05-19,CMP-1020,Gen Z Engagement Drive,TikTok Ads,South,Desktop,35-44,3414,70,2,2,49.43,160.18
2025-02-15,CMP-1022,Top Tier Affiliates,Affiliate Marketing,North,Mobile,35-44,29959,746,38,22,283.64,2600.18
2025-05-15,CMP-1006,Search - Generic Terms,Google Ads,West,Desktop,25-34,4806,286,34,20,358.21,2524.2
2025-05-03,CMP-1008,Display Remarketing,Google Ads,East,Tablet,25-34,855,38,4,2,76.74,162.4
2025-02-27,CMP-1005,Search - Brand Terms,Google Ads,Central,Tablet,18-24,3411,160,21,13,246.18,1252.81
2025-04-28,CMP-1003,New Customer Acquisition,Facebook Ads,South,Mobile,45-54,6809,111,5,3,167.89,205.44
2025-02-27,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,West,Tablet,25-34,2290,30,2,2,138.05,367.7
2025-06-02,CMP-1010,Story Ads - Product Launch,Instagram Ads,East,Desktop,45-54,2371,60,2,1,84.62,71.42
2025-05-23,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Tablet,55+,1505,42,1,1,66.48,108.86
2025-01-01,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,North,Desktop,35-44,10256,280,14,8,154.31,907.68
2025-05-12,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,Central,Mobile,55+,11470,156,8,5,123.55,603.4
2025-06-26,CMP-1011,Carousel - Best Sellers,instagram ads,West,Tablet,55+,5112,182,6,3,137.08,294.51
2025-05-11,CMP-1008,Display Remarketing,Google Ads,East,Desktop,18-24,1269,41,4,2,82.49,199.62
2025-04-01,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,Central,Tablet,45-54,4433,47,3,2,244.77,347.32
2025-04-29,CMP-1014,VIP Customer Offers,Email Marketing,East,Desktop,55+,7719,1022,111,89,132.9,7230.36
2025-01-29,CMP-1001,Summer Sale Blast,Facebook Ads,South,Mobile,18-24,7622,234,12,7,325.37,648.69
2025-03-03,CMP-1018,Pre-roll - Product Demo,YouTube Ads,South,,25-34,19171,301,7,6,253.48,454.44
2025-06-12,CMP-1014,VIP Customer Offers,Email Marketing,South,Tablet,25-34,16204,1904,469,300,190.48,18492
2025-03-05,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,South,Tablet,18-24,9494,263,17,13,171.11,1256.45
2025-04-15,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Desktop,55+,2110,80,1,0,54.69,0
2025-05-23,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,East,Desktop,18-24,1626,20,1,0,121.06,0
2025-06-24,CMP-1005,Search - Brand Terms,Google Ads,East,Mobile,18-24,3014,148,10,6,248.39,755.52
2025-03-24,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,East,Desktop,18-24,2297,17,0,0,106.68,0
2025-02-26,CMP-1010,Story Ads - Product Launch,Instagram Ads,South,Desktop,35-44,2453,53,1,1,53.7,63.42
2025-04-27,CMP-1012,Weekly Newsletter,Email Marketing,South,Mobile,45-54,18693,1774,204,122,266.16,9084.12
2025-02-11,CMP-1004,Brand Awareness Q2,Facebook Ads,West,Mobile,18-24,4598,103,2,2,130,229.18
2025-06-22,CMP-1011,Carousel - Best Sellers,Instagram Ads,East,Desktop,25-34,4044,144,7,4,118.42,255.72
2025-02-14,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,North,Mobile,35-44,2574,26,1,1,173.57,234.61
2025-06-09,CMP-1018,Pre-roll - Product Demo,YouTube Ads,Central,Mobile,55+,35562,537,18,10,505.27,709.8
2025-04-25,CMP-1004,Brand Awareness Q2,facebook ads,East,Desktop,45-54,5371,130,5,3,129.32,325.86
2025-01-20,CMP-1009,Influencer Collab Push,Instagram Ads,South,Tablet,55+,5245,128,4,3,162.19,326.64
2025-06-28,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Mobile,55+,2490,68,1,1,44.37,65.09
2025-03-22,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,South,Desktop,55+,4035,46,3,2,285.29,416.9
2025-02-24,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,Central,Mobile,35-44,10031,323,6,3,314.28,246.21
2025-04-06,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,Central,Mobile,25-34,3520,44,3,1,241.94,219.22
2025-04-30,CMP-1005,Search - Brand Terms,Google Ads,Central,Tablet,25-34,6965,241,26,19,377.41,1802.91
2025-05-20,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Desktop,35-44,2576,76,2,1,50.39,64.07
2025-01-15,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Mobile,55+,3179,69,1,1,67.37,82.24
2025-02-02,CMP-1013,Abandoned Cart Sequence,Email Marketing,East,Desktop,35-44,5088,631,104,66,44.24,4126.32
2025-06-19,CMP-1006,Search - Generic Terms,Google Ads,West,Mobile,55+,3090,144,21,12,353.47,1481.52
2025-05-27,CMP-1012,Weekly Newsletter,Email Marketing,East,Desktop,35-44,11749,1565,266,148,219.17,10613.08
2025-05-29,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Desktop,45-54,4077,84,3,2,40.4,141.24
2025-04-01,CMP-1020,Gen Z Engagement Drive,TikTok Ads,Central,Desktop,25-34,2319,103,2,2,42.45,174.36
2025-04-09,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,North,Tablet,35-44,11111,270,5,3,262.68,196.71
2025-02-26,CMP-1018,Pre-roll - Product Demo,youtube ads,West,Desktop,25-34,37364,482,12,8,313.45,584.8
2025-03-29,CMP-1006,Search - Generic Terms,Google Ads,West,Mobile,18-24,3515,161,19,11,367.22,1646.15
2025-05-07,CMP-1008,Display Remarketing,Google Ads,West,Tablet,35-44,853,50,6,3,86.49,310.5
2025-04-23,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,West,Mobile,25-34,4000,20,2,1,95.78,293.85
2025-03-17,CMP-1005,Search - Brand Terms,Google Ads,South,Desktop,45-54,8194,295,36,24,386.87,3244.8
2025-06-23,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,South,Mobile,55+,8815,335,8,7,294.86,313.32
2025-04-13,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,East,Tablet,18-24,1239,43,2,1,61.5,116.72
2025-01-19,CMP-1004,Brand Awareness Q2,Facebook Ads,North,Tablet,18-24,5159,81,5,3,117.86,276.24
2025-04-21,CMP-1005,Search - Brand Terms,Google Ads,West,Desktop,18-24,4740,128,11,7,281.53,862.68
2025-05-31,CMP-1001,Summer Sale Blast,Facebook Ads,East,Desktop,55+,17302,417,48,31,429.78,2979.1
2025-01-29,CMP-1022,Top Tier Affiliates,Affiliate Marketing,West,Desktop,35-44,16931,491,37,28,290.15,3255.28
2025-01-25,CMP-1022,Top Tier Affiliates,Affiliate Marketing,Central,Mobile,25-34,87685,947,49,38,369.57,3516.14
2025-05-01,CMP-1006,Search - Generic Terms,Google Ads,West,Tablet,25-34,2477,109,8,4,238.68,512.08
2025-01-07,CMP-1009,Influencer Collab Push,Instagram Ads,East,Desktop,55+,6522,257,8,5,255.37,390.7
2025-05-11,CMP-1010,Story Ads - Product Launch,Instagram Ads,West,Tablet,25-34,1576,58,3,1,70.82,89.29
2025-01-19,CMP-1009,Influencer Collab Push,Instagram Ads,North,Desktop,25-34,8544,182,4,3,237.43,280.23
2025-05-27,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,North,Desktop,45-54,1500,18,1,0,105.33,0
2025-06-19,CMP-1015,Win-back Campaign,Email Marketing,West,Tablet,35-44,20577,1887,,169,226.54,12386.01
2025-05-10,CMP-1009,Influencer Collab Push,Instagram Ads,South,Desktop,25-34,7263,207,9,7,241.17,572.95
2025-06-08,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,East,Mobile,18-24,16742,442,22,15,429.66,1032
2025-03-20,CMP-1008,Display Remarketing,Google Ads,East,Desktop,25-34,852,40,4,3,73.52,415.86
2025-02-23,CMP-1013,Abandoned Cart Sequence,Email Marketing,West,Desktop,18-24,5013,720,75,58,64.88,5493.18
2025-01-03,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,East,Tablet,45-54,29596,660,20,16,382.88,988.8
2025-06-05,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,East,Mobile,18-24,8151,97,10,7,385.52,2286.83
2025-02-08,CMP-1006,Search - Generic Terms,Google Ads,West,Tablet,18-24,1772,78,10,6,215.44,670.44
2025-05-08,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,Central,Tablet,25-34,22053,494,10,6,301.5,540.6
2025-03-05,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,South,Mobile,18-24,8799,359,9,7,-251.63,460.18
2025-05-21,CMP-1006,Search - Generic Terms,Google Ads,Central,Desktop,45-54,1986,87,10,7,226.89,499.87
2025-03-03,CMP-1010,Story Ads - Product Launch,Instagram Ads,Central,Mobile,25-34,1715,47,1,0,60.85,0
2025-01-24,CMP-1015,Win-back Campaign,Email Marketing,North,Desktop,25-34,29338,3814,639,376,266.99,24413.68
2025-06-16,CMP-1009,Influencer Collab Push,Instagram Ads,Central,Desktop,55+,5358,172,8,4,203.82,208.4
2025-06-23,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,North,Mobile,45-54,3296,30,1,1,185.99,315.77
2025-05-27,CMP-1006,Search - Generic Terms,Google Ads,Central,Mobile,35-44,3646,136,14,9,282.22,1301.49
2025-03-07,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,West,Mobile,45-54,13253,501,16,9,421.16,784.26
2025-02-02,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,South,Mobile,45-54,3692,48,3,2,271.43,346.62
2025-05-16,CMP-1008,Display Remarketing,Google Ads,West,Mobile,35-44,1151,32,3,2,86.28,223.78
2025-06-14,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,East,Desktop,55+,2561,31,3,2,195.52,687.94
2025-06-13,CMP-1010,Story Ads - Product Launch,Instagram Ads,South,Tablet,55+,2369,68,3,2,87.89,109.38
2025-04-02,CMP-1010,Story Ads - Product Launch,Instagram Ads,North,Tablet,35-44,2583,93,2,1,74.42,54.85
2025-06-07,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,Central,Mobile,18-24,3164,100,5,3,116.63,237.06
2025-02-05,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Tablet,18-24,4007,113,3,1,52.21,46.1
2025-02-01,CMP-1012,Weekly Newsletter,Email Marketing,West,Desktop,35-44,18161,1867,288,178,205.47,16534.42
2025-05-28,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,East,Mobile,25-34,2426,33,3,2,128.35,424.82
2025-01-25,CMP-1001,Summer Sale Blast,Facebook Ads,West,Desktop,18-24,12937,207,14,8,240.75,593.28
2025-06-18,CMP-1005,Search - Brand Terms,Google Ads,South,Desktop,35-44,6950,212,16,10,284.63,1311.8
2025-05-31,CMP-1004,Brand Awareness Q2,Facebook Ads,North,Mobile,55+,4764,162,12,7,156.29,506.24
2025-06-09,CMP-1003,New Customer Acquisition,Facebook Ads,West,Tablet,25-34,7900,237,19,14,256.8,1406.3
2025-03-17,CMP-1010,Story Ads - Product Launch,Instagram Ads,Central,Mobile,18-24,1229,45,2,1,43.49,92
2025-03-18,CMP-1001,Summer Sale Blast,Facebook Ads,East,Tablet,35-44,12741,237,6,5,237.31,408.2
2025-03-19,CMP-1012,Weekly Newsletter,Email Marketing,Central,Desktop,55+,10661,1467,198,148,176.05,10857.28
2025-04-03,CMP-1015,Win-back Campaign,Email Marketing,East,Tablet,25-34,37737,3136,428,318,313.61,24342.9
2025-06-19,CMP-1005,Search - Brand Terms,Google Ads,South,Mobile,45-54,3146,163,11,7,341.09,745.78
2025-03-25,CMP-1022,Top Tier Affiliates,Affiliate Marketing,Central,Tablet,25-34,14700,441,33,22,273.67,2356.42
2025-01-21,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,West,Desktop,55+,8381,321,7,5,276.92,327.6
2025-05-25,CMP-1022,Top Tier Affiliates,Affiliate Marketing,East,Desktop,35-44,52447,1007,79,54,372.8,7201.44
2025-02-28,CMP-1004,Brand Awareness Q2,Facebook Ads,South,Desktop,18-24,5450,133,4,3,115.13,280.65
2025-06-11,CMP-1004,Brand Awareness Q2,Facebook Ads,West,Desktop,55+,5314,152,12,10,241.63,607
2025-03-07,CMP-1010,Story Ads - Product Launch,Instagram Ads,South,Tablet,35-44,1691,57,3,2,45.05,202.26
2025-01-11,CMP-1008,Display Remarketing,Google Ads,South,Mobile,55+,734,28,3,2,78.26,2663.592727
2025-04-27,CMP-1005,Search - Brand Terms,Google Ads,South,Tablet,55+,5148,208,28,17,335.96,2154.41
2025-06-02,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,West,Tablet,18-24,31446,978,72,45,430.46,2700.9
2025-03-07,CMP-1007,Shopping Campaign,Google Ads,West,Desktop,55+,4939,163,,13,414.39,1660.88
2025-04-07,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,West,Desktop,35-44,1875,21,1,1,135.85,217.08
2025-02-15,CMP-1006,Search - Generic Terms,google ads,West,Desktop,55+,4154,221,27,16,330.19,1826.08
2025-03-11,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Desktop,35-44,4057,465,50,33,46.54,3235.98
2025-05-27,CMP-1014,VIP Customer Offers,Email Marketing,West,Desktop,35-44,8970,1263,151,101,113.7,6013.54
2025-03-30,CMP-1007,Shopping Campaign,Google Ads,Central,Tablet,55+,2725,157,10,6,414.5,756.12
2025-05-26,CMP-1006,Search - Generic Terms,Google Ads,East,Mobile,25-34,2233,111,9,6,284.93,445.2
2025-03-14,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,Central,Mobile,45-54,13743,279,9,5,310.52,511.8
2025-04-29,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Tablet,35-44,1945,50,2,1,64.57,117.34
2025-06-15,CMP-1013,Abandoned Cart Sequence,Email Marketing,North,Desktop,55+,14309,1534,279,181,76.72,10675.38
2025-04-28,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,West,Mobile,25-34,11387,394,13,8,367.27,376.16
2025-03-19,CMP-1001,Summer Sale Blast,Facebook Ads,East,Mobile,35-44,10642,232,10,8,355.31,880.88
2025-06-04,CMP-1013,Abandoned Cart Sequence,Email Marketing,North,Tablet,25-34,7130,979,143,101,107.78,8176.96
2025-02-12,CMP-1007,Shopping Campaign,Google Ads,North,Tablet,45-54,3629,147,15,12,411.23,1144.8
2025-05-09,CMP-1011,Carousel - Best Sellers,Instagram Ads,North,Desktop,25-34,4500,171,6,3,137.19,167.31
2025-06-12,CMP-1007,Shopping Campaign,Google Ads,North,Tablet,55+,10333,372,57,34,689.56,4311.54
2025-02-10,CMP-1015,Win-back Campaign,Email Marketing,East,Mobile,35-44,38398,4101,389,290,328.15,24371.6
2025-02-06,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,West,Mobile,18-24,3030,30,2,1,131.29,272.3
2025-04-05,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,North,,35-44,18969,368,21,12,151.23,1361.16
2025-03-19,CMP-1020,Gen Z Engagement Drive,TikTok Ads,South,Tablet,25-34,1463,65,1,1,40.45,53.75
2025-02-06,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,Central,Mobile,18-24,6021,168,6,5,134.45,486.5
2025-06-28,CMP-1022,Top Tier Affiliates,Affiliate Marketing,South,Desktop,55+,16334,459,23,15,326.49,1409.25
2025-05-14,CMP-1022,Top Tier Affiliates,Affiliate Marketing,North,Mobile,45-54,31428,462,34,22,365.67,2681.58
2025-03-01,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,West,Tablet,45-54,22781,344,9,6,275.55,479.7
2025-03-05,CMP-1011,Carousel - Best Sellers,Instagram Ads,North,Desktop,35-44,4456,82,2,2,127.18,215.38
2025-05-12,CMP-1008,Display Remarketing,google ads,West,Desktop,25-34,706,38,4,2,90.67,160
2025-06-25,CMP-1014,VIP Customer Offers,Email Marketing,North,Mobile,55+,10000,1144,148,101,148.74,7241.7
2025-04-11,CMP-1009,Influencer Collab Push,instagram ads,North,Mobile,18-24,11333,340,12,7,245.32,500.57
2025-03-06,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,North,Tablet,45-54,4545,35,3,2,158.47,656.44
2025-03-04,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,West,Tablet,25-34,13689,282,26,15,217.2,1073.7
2025-04-13,CMP-1012,Weekly Newsletter,Email Marketing,South,Desktop,35-44,11418,1602,235,174,192.34,13385.82
2025-05-04,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,North,Desktop,25-34,11081,246,6,3,234,321.18
2025-03-02,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,South,Desktop,35-44,10398,261,17,10,141.2,767.7
2025-06-25,CMP-1011,Carousel - Best Sellers,Instagram Ads,South,Mobile,45-54,4685,119,4,2,96.95,168.54
2025-05-02,CMP-1005,Search - Brand Terms,Google Ads,North,Tablet,35-44,2044,82,7,4,225.45,581.56
2025-05-29,CMP-1016,B2B Lead Gen - Enterprise,linkedin ads,West,Tablet,18-24,6428,72,7,4,308.58,910.4
2025-06-03,CMP-1005,Search - Brand Terms,Google Ads,North,Mobile,25-34,7843,240,47,28,363.05,3633.84
2025-04-25,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,North,Mobile,55+,22547,478,9,6,287.35,295.92
2025-03-06,CMP-1004,Brand Awareness Q2,Facebook Ads,North,Desktop,45-54,3321,94,5,3,127.15,273.42
2025-05-07,CMP-1021,Viral Challenge Sponsorship,tiktok ads,Central,Desktop,25-34,7195,295,13,8,262.62,527.2
2025-06-29,CMP-1008,Display Remarketing,Google Ads,South,Desktop,45-54,1039,34,4,3,93.63,322.71
2025-01-01,CMP-1015,Win-back Campaign,Email Marketing,South,Tablet,55+,13866,1926,229,174,211.94,12498.42
2025-03-25,CMP-1010,Story Ads - Product Launch,instagram ads,East,Desktop,35-44,2190,53,2,1,43.41,70.56
2025-05-24,CMP-1014,VIP Customer Offers,Email Marketing,West,Tablet,55+,17008,1757,166,108,105.43,10658.52
2025-03-08,CMP-1001,Summer Sale Blast,facebook ads,North,Tablet,45-54,6358,220,17,9,218.14,991.26
2025-06-20,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,West,Tablet,45-54,3438,76,2,1,64.99,114.99
2025-05-31,CMP-1018,Pre-roll - Product Demo,YouTube Ads,East,Mobile,25-34,18127,426,15,11,341.38,1089.77
2025-03-31,CMP-1015,Win-back Campaign,Email Marketing,Central,Mobile,35-44,44571,3695,465,294,258.65,16608.06
2025-04-02,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,South,Mobile,55+,1231,41,1,1,69.72,75.98
2025-04-06,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,West,Tablet,25-34,22258,414,22,12,211.53,862.2
2025-05-12,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,West,Mobile,55+,6250,40,,2,242.06,592.46
2025-03-02,CMP-1011,Carousel - Best Sellers,instagram ads,South,Desktop,35-44,3183,113,4,3,135.29,253.2
2025-01-07,CMP-1020,Gen Z Engagement Drive,TikTok Ads,Central,Mobile,45-54,1875,69,3,1,61.42,74.27
2025-06-18,CMP-1012,Weekly Newsletter,Email Marketing,Central,Desktop,35-44,27722,2678,313,213,214.24,19868.64
2025-02-19,CMP-1014,VIP Customer Offers,Email Marketing,Central,Desktop,25-34,18940,2504,288,178,125.21,15993.3
2025-04-05,CMP-1014,VIP Customer Offers,Email Marketing,South,Mobile,45-54,12745,1374,199,152,151.16,14198.32
2025-01-28,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,North,Desktop,45-54,16650,691,17,11,415.17,475.97
2025-01-26,CMP-1011,Carousel - Best Sellers,instagram ads,Central,Desktop,55+,4702,87,2,1,97.01,62.23
2025-02-21,CMP-1012,Weekly Newsletter,Email Marketing,South,Tablet,45-54,17184,2112,312,229,169.02,14351.43
2025-01-28,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,West,Desktop,25-34,1309,36,2,1,50.28,89.78
2025-05-29,CMP-1013,Abandoned Cart Sequence,Email Marketing,North,Tablet,55+,5940,635,75,53,69.85,4630.61
2025-03-14,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,East,Tablet,25-34,21502,415,24,18,174.46,2145.78
2025-06-08,CMP-1010,Story Ads - Product Launch,Instagram Ads,East,Tablet,35-44,2857,62,4,3,72.1,209.91
2025-03-07,CMP-1011,Carousel - Best Sellers,instagram ads,East,Tablet,55+,3793,77,5,2,118.68,206.5
2025-06-28,CMP-1006,Search - Generic Terms,Google Ads,South,Mobile,35-44,7386,195,10,9,342.75,947.52
2025-02-10,CMP-1008,Display Remarketing,Google Ads,East,Mobile,35-44,594,34,4,2,77.03,276.7
2025-05-29,CMP-1003,New Customer Acquisition,Facebook Ads,West,Desktop,55+,5528,115,3,2,137.15,234.06
2025-02-19,CMP-1011,Carousel - Best Sellers,Instagram Ads,Central,Tablet,25-34,7362,134,7,4,141.16,218.68
2025-02-15,CMP-1020,Gen Z Engagement Drive,TikTok Ads,West,Mobile,25-34,2208,55,1,1,36.87,60.54
2025-03-11,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,South,Desktop,35-44,1293,41,1,1,49.15,98.44
2025-02-24,CMP-1007,Shopping Campaign,Google Ads,North,Mobile,45-54,6689,295,39,22,419.8,2707.54
2025-02-27,CMP-1022,Top Tier Affiliates,Affiliate Marketing,North,Mobile,45-54,27500,363,24,19,272.39,1858.58
2025-03-12,CMP-1011,Carousel - Best Sellers,Instagram Ads,South,Desktop,25-34,4670,85,4,2,104.42,144.18
2025-06-03,CMP-1003,New Customer Acquisition,Facebook Ads,West,Desktop,35-44,4030,133,6,5,222.49,369.95
2025-03-29,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Tablet,45-54,3198,357,56,40,46.42,3123.6
2025-04-26,CMP-1011,Carousel - Best Sellers,Instagram Ads,North,Mobile,45-54,2315,91,2,1,132.17,82.01
2025-06-23,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,Central,Tablet,55+,1785,25,2,1,92.28,237.17
2025-03-08,CMP-1018,Pre-roll - Product Demo,YouTube Ads,East,Tablet,18-24,7489,173,5,3,187.43,217.44
2025-03-21,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Tablet,18-24,2222,42,,1,69.27,87.89
2025-03-09,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,West,Desktop,25-34,4240,53,4,3,257.49,657.09
2025-04-07,CMP-1001,Summer Sale Blast,Facebook Ads,North,Desktop,25-34,6559,204,7,4,265.73,434.68
2025-03-14,CMP-1014,VIP Customer Offers,Email Marketing,East,Mobile,35-44,5935,885,112,83,88.59,7378.7
2025-06-26,CMP-1004,Brand Awareness Q2,Facebook Ads,North,Desktop,18-24,6153,96,3,2,151.11,201.5
2025-04-21,CMP-1015,Win-back Campaign,Email Marketing,North,Desktop,45-54,25594,2800,260,171,336.09,12954.96
2025-06-13,CMP-1003,New Customer Acquisition,Facebook Ads,West,Tablet,18-24,5153,168,17,11,278.31,1036.64
2025-01-18,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,South,Tablet,25-34,17295,422,11,9,329.57,483.12
2025-05-14,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,South,Tablet,55+,2269,32,2,1,135.45,317.84
2025-06-11,CMP-1022,Top Tier Affiliates,Affiliate Marketing,Central,Desktop,45-54,36149,676,77,62,338.15,4919.7
2025-02-25,CMP-1020,Gen Z Engagement Drive,TikTok Ads,North,Tablet,45-54,2271,87,2,1,67.88,83.92
2025-02-23,CMP-1001,Summer Sale Blast,Facebook Ads,South,Tablet,35-44,13782,215,14,7,260.74,596.82
2025-02-02,CMP-1015,Win-back Campaign,Email Marketing,Central,Tablet,55+,52088,4964,760,447,347.53,40578.66
2025-03-12,CMP-1004,Brand Awareness Q2,Facebook Ads,Central,Mobile,25-34,3465,61,1,1,93.98,69.09
